false,false,16,16,256,1,150.76134479119554,1000.0
false,false,16,40,256,1,149.05351021016546,1000.0
489.0,2390.325
4555.965235173824,5819.0
10031.0,9063.0
14655.0,489.0,2187.5051124744377,4683.0,8823.0
false,false,16,40,256,3,145.94279042615295,1000.0
520.0,2471.42
4745.830769230769,5691.0
9439.0,9239.0
13935.0,520.0,2210.3403846153847,5055.0,8095.0
false,false,16,40,256,5,147.90711433219937,1000.0
486.0,2391.834
4614.308641975309,5927.0
10503.0,9375.0
14999.0,486.0,2196.759259259259,4923.0,8679.0
false,false,16,40,256,7,147.4491300501327,1000.0
510.0,2337.209
4716.743137254902,5771.0
11055.0,10447.0
18415.0,510.0,2251.901960784314,5087.0,10943.0
false,false,16,40,384,1,146.54161781946073,1000.0
518.0,2394.251
4612.598455598456,5539.0
10183.0,9535.0
13967.0,518.0,2159.2606177606176,4691.0,6987.0
false,false,16,40,384,3,148.5884101040119,1000.0
514.0,2321.976
4579.282101167315,5819.0
9999.0,9607.0
15175.0,514.0,2209.501945525292,5371.0,9327.0
false,false,16,40,384,5,147.8633742422002,1000.0
502.0,2380.766
4748.1155378486055,5895.0
10959.0,10495.0
15727.0,502.0,2258.131474103586,5311.0,9231.0
false,false,16,40,384,7,146.15609470914936,1000.0
484.0,2438.859
4822.365702479339,5567.0
12223.0,10543.0
15639.0,484.0,2270.4876033057853,5731.0,11791.0
false,false,16,40,512,1,148.14814814814815,1000.0
484.0,2325.799
4874.421487603306,5227.0
10583.0,9351.0
15535.0,484.0,2387.5805785123966,5691.0,9287.0
false,false,16,40,512,3,145.64520827264784,1000.0
503.0,2479.947
4709.697813121273,6359.0
10335.0,9823.0
14895.0,503.0,2219.7673956262424,4671.0,7875.0
false,false,16,40,512,5,150.08254539996997,1000.0
491.0,2309.067
4514.511201629328,5399.0
9311.0,9039.0
14391.0,491.0,2160.775967413442,5403.0,9247.0
false,false,16,40,512,7,151.1030522816561,1000.0
490.0,2299.923
4492.183673469388,5527.0
9295.0,9295.0
14871.0,490.0,2196.544897959184,4831.0,8855.0
false,false,16,40,640,1,145.47570555717195,1000.0
490.0,2463.059
4706.944897959183,5499.0
9727.0,10695.0
16927.0,490.0,2280.25306122449,5243.0,7559.0
false,false,16,40,640,3,143.88489208633092,1000.0
506.0,2514.917
4765.284584980237,6611.0
11359.0,11535.0
17487.0,506.0,2267.086956521739,5627.0,10743.0
false,false,16,40,640,5,152.8584530724549,1000.0
514.0,2165.545
4440.317120622568,5167.0
8999.0,8751.0
13871.0,514.0,2121.5953307392997,5255.0,8303.0
false,false,16,40,640,7,144.73874656245476,1000.0
511.0,2471.383
4829.921722113503,5923.0
11055.0,9727.0
14879.0,511.0,2324.119373776908,5471.0,9655.0
false,false,24,16,256,1,148.19205690574987,1000.0
482.0,2394.716
4721.240663900415,5847.0
10239.0,8743.0
15591.0,482.0,2234.761410788382,5135.0,8735.0
false,false,24,16,256,3,148.3679525222552,1000.0
489.0,2327.913
4550.4253578732105,5559.0
9647.0,8663.0
12887.0,489.0,2219.6319018404906,5095.0,9279.0
false,false,24,16,256,5,144.42518775274408,1000.0
481.0,2486.501
5043.424116424117,6175.0
10823.0,10319.0
15687.0,481.0,2435.3970893970895,5907.0,9735.0
false,false,24,16,256,7,149.947518368571,1000.0
477.0,2306.035
4623.922431865828,5663.0
9855.0,8359.0
14263.0,477.0,2214.425576519916,5455.0,7539.0
false,false,24,16,384,1,149.0979573579842,1000.0
517.0,2205.181
4572.15087040619,4779.0
9895.0,7851.0
15287.0,517.0,2333.468085106383,5563.0,11647.0
false,false,24,16,384,3,148.08233377758035,1000.0
489.0,2468.84
4471.959100204499,5931.0
9599.0,9711.0
13863.0,489.0,2149.20654396728,4835.0,8975.0
false,false,24,16,384,5,146.09203798392988,1000.0
514.0,2413.647
4508.196498054474,5587.0
10535.0,10111.0
16063.0,514.0,2167.525291828794,4943.0,8903.0
false,false,24,16,384,7,145.53922282055015,1000.0
507.0,2421.229
4737.556213017751,5355.0
9511.0,9431.0
15887.0,507.0,2315.402366863905,5407.0,10095.0
false,false,24,16,512,1,143.51320321469575,1000.0
480.0,2569.56
4903.839583333333,6567.0
10159.0,10519.0
16991.0,480.0,2316.5125,4987.0,9751.0
false,false,24,16,512,3,147.60147601476015,1000.0
523.0,2402.633
4562.977055449331,6179.0
10583.0,8983.0
15207.0,523.0,2150.242829827916,5335.0,9343.0
false,false,24,16,512,5,151.1258878645912,1000.0
494.0,2254.851
4480.362348178138,5011.0
9519.0,8951.0
15239.0,494.0,2196.1012145748987,4971.0,8303.0
false,false,24,16,512,7,145.7301078402798,1000.0
498.0,2413.254
4834.817269076305,5647.0
10687.0,9495.0
16751.0,498.0,2295.116465863454,5223.0,8911.0
false,false,24,16,640,1,148.85382554331647,1000.0
535.0,2272.702
4480.041121495327,5287.0
10055.0,9223.0
18191.0,535.0,2183.1570093457944,5391.0,10247.0
false,false,24,16,640,3,150.03750937734435,1000.0
497.0,2291.436
4673.392354124749,5275.0
10047.0,8775.0
15231.0,497.0,2252.0,5811.0,9879.0
false,false,24,16,640,5,145.22218995062445,1000.0
511.0,2481.957
4765.587084148728,6239.0
10903.0,10775.0
16463.0,511.0,2189.784735812133,5343.0,8975.0
false,false,24,16,640,7,148.5884101040119,1000.0
512.0,2307.112
4567.74609375,5555.0
9471.0,8155.0
12375.0,512.0,2160.298828125,4979.0,8703.0
false,false,24,24,256,1,148.47809948032665,1000.0
502.0,2297.184
4609.197211155379,5599.0
10295.0,9439.0
15583.0,502.0,2277.5916334661356,5483.0,9783.0
false,false,24,24,256,3,144.02995823131212,1000.0
502.0,2450.367
4878.774900398406,5831.0
11231.0,9319.0
18527.0,502.0,2382.6772908366534,5295.0,12055.0
false,false,24,24,256,5,144.4460494005489,1000.0
501.0,2450.988
4986.600798403194,5891.0
11175.0,10135.0
19807.0,501.0,2422.1397205588823,6107.0,10567.0
false,false,24,24,256,7,148.5884101040119,1000.0
494.0,2321.271
4653.463562753036,5531.0
10103.0,9311.0
16479.0,494.0,2266.686234817814,5531.0,9783.0
false,false,24,24,384,1,145.0536698578474,1000.0
508.0,2420.211
4851.240157480315,5807.0
10063.0,9095.0
15303.0,508.0,2365.433070866142,5447.0,11327.0
false,false,24,24,384,3,149.43215780035862,1000.0
509.0,2329.298
4541.742632612966,5747.0
10247.0,9447.0
14767.0,509.0,2157.1001964636544,5723.0,8879.0
false,false,24,24,384,5,146.0493646852636,1000.0
471.0,2428.028
5098.205944798301,5839.0
11023.0,9111.0
16751.0,471.0,2402.4501061571127,5927.0,10311.0
false,false,24,24,384,7,147.77597162701346,1000.0
531.0,2328.407
4625.745762711865,5119.0
9231.0,10631.0
16927.0,531.0,2178.523540489642,4603.0,8959.0
false,false,24,24,512,1,146.5201465201465,1000.0
524.0,2344.884
4675.5,5835.0
10015.0,9255.0
16239.0,524.0,2273.6774809160306,5111.0,8847.0
false,false,24,24,512,3,148.96469536719798,1000.0
479.0,2354.125
4597.229645093946,6119.0
10535.0,9431.0
14487.0,479.0,2266.114822546973,5503.0,9351.0
false,false,24,24,512,5,143.36917562724014,1000.0
495.0,2589.013
4992.80808080808,6167.0
10887.0,10055.0
18831.0,495.0,2318.193939393939,4723.0,9919.0
false,false,24,24,512,7,143.38973329509608,1000.0
529.0,2448.261
4912.780718336484,6007.0
11175.0,9639.0
16895.0,529.0,2310.251417769376,5779.0,9831.0
false,false,24,24,640,1,143.67816091954023,1000.0
525.0,2452.522
4822.940952380953,5927.0
10615.0,10399.0
17695.0,525.0,2278.4742857142855,5039.0,9679.0
false,false,24,24,640,3,144.3001443001443,1000.0
499.0,2490.38
4782.87374749499,6007.0
10439.0,9455.0
15839.0,499.0,2261.4769539078156,5467.0,9407.0
false,false,24,24,640,5,147.73230905599056,1000.0
485.0,2397.496
4605.587628865979,6019.0
10367.0,10703.0
15903.0,485.0,2244.2474226804125,5579.0,8631.0
false,false,24,24,640,7,150.55706112616681,1000.0
510.0,2274.198
4487.8117647058825,5527.0
10007.0,9623.0
15135.0,510.0,2129.4392156862746,5311.0,8799.0
false,false,24,32,256,1,144.57134595923088,1000.0
504.0,2450.552
4857.771825396825,5767.0
11503.0,10447.0
18831.0,504.0,2353.1369047619046,5339.0,10607.0
false,false,24,32,256,3,147.05882352941177,1000.0
496.0,2382.279
4623.435483870968,5427.0
10231.0,9607.0
14575.0,496.0,2219.6612903225805,4831.0,9623.0
false,false,24,32,256,5,152.55530129672007,1000.0
481.0,2184.205
4579.428274428275,4955.0
10095.0,7679.0
14671.0,481.0,2336.164241164241,5595.0,10535.0
false,false,24,32,256,7,145.20110352838682,1000.0
494.0,2485.987
4779.572874493927,5855.0
10127.0,11759.0
14519.0,494.0,2334.257085020243,5571.0,11495.0
false,false,24,32,384,1,143.4308663224326,1000.0
498.0,2471.304
5048.658634538153,6143.0
11679.0,9855.0
17775.0,498.0,2423.136546184739,5799.0,11495.0
false,false,24,32,384,3,150.03750937734435,1000.0
498.0,2292.958
4647.6626506024095,5487.0
9919.0,8839.0
16399.0,498.0,2184.987951807229,5715.0,7755.0
false,false,24,32,384,5,145.0747134774409,1000.0
500.0,2475.654
4796.566,5879.0
10759.0,9543.0
13887.0,500.0,2226.834,4891.0,8799.0
false,false,24,32,384,7,146.6275659824047,1000.0
501.0,2436.668
4619.49500998004,6047.0
10575.0,9927.0
13743.0,501.0,2213.0578842315367,5611.0,8767.0
false,false,24,32,512,1,154.03573629081947,1000.0
496.0,2170.737
4350.820564516129,5071.0
9295.0,8415.0
15343.0,496.0,2132.6935483870966,5183.0,7711.0
false,false,24,32,512,3,148.5001485001485,1000.0
506.0,2354.849
4535.005928853755,5343.0
10047.0,9671.0
14559.0,506.0,2149.187747035573,5103.0,9983.0
false,false,24,32,512,5,145.1378809869376,1000.0
504.0,2451.636
4757.855158730159,5971.0
10159.0,9799.0
15927.0,504.0,2278.59126984127,6031.0,9391.0
false,false,24,32,512,7,147.18869590815424,1000.0
481.0,2340.01
4725.074844074844,5583.0
10095.0,8655.0
17359.0,481.0,2383.2453222453223,5407.0,10879.0
false,false,24,32,640,1,146.13473622680112,1000.0
487.0,2484.929
4829.58726899384,5767.0
10687.0,9759.0
15591.0,487.0,2311.94045174538,5575.0,8407.0
false,false,24,32,640,3,146.19883040935673,1000.0
508.0,2463.272
4642.342519685039,5811.0
9863.0,9087.0
13295.0,508.0,2143.994094488189,4519.0,7159.0
false,false,24,32,640,5,149.947518368571,1000.0
482.0,2313.89
4657.665975103734,5603.0
10255.0,10079.0
16847.0,482.0,2316.5124481327803,5715.0,10103.0
false,false,24,32,640,7,148.78738282993604,1000.0
504.0,2326.574
4572.236111111111,5203.0
9383.0,8083.0
13463.0,504.0,2189.4781746031745,4763.0,9959.0
false,false,24,40,256,1,143.000143000143,1000.0
494.0,2526.133
5020.544534412956,6283.0
10559.0,10431.0
18143.0,494.0,2312.84008097166,5431.0,12615.0
false,false,24,40,256,3,150.55706112616681,1000.0
541.0,2182.899
4537.038817005545,5075.0
10015.0,8511.0
15311.0,541.0,2264.2975970425136,5611.0,11343.0
false,false,24,40,256,5,149.20919128618323,1000.0
485.0,2365.094
4678.4659793814435,5275.0
10119.0,9447.0
15999.0,485.0,2223.725773195876,5195.0,9111.0
false,false,24,40,256,7,144.8435689455388,1000.0
496.0,2463.933
4679.9737903225805,5399.0
9287.0,9311.0
14407.0,496.0,2290.923387096774,5143.0,7779.0
false,false,24,40,384,1,148.12620352540364,1000.0
477.0,2371.806
4779.576519916142,5539.0
11239.0,9639.0
16495.0,477.0,2366.8238993710693,5859.0,11375.0
false,false,24,40,384,3,144.8016217781639,1000.0
517.0,2439.443
4713.949709864603,5567.0
10463.0,9415.0
14207.0,517.0,2314.5473887814314,6019.0,8727.0
false,false,24,40,384,5,150.10507355148604,1000.0
470.0,2300.834
4568.351063829788,5343.0
10199.0,8175.0
15231.0,470.0,2235.4851063829788,5275.0,10143.0
false,false,24,40,384,7,145.30659691950015,1000.0
515.0,2354.073
4826.58640776699,5375.0
9863.0,9695.0
16831.0,515.0,2388.6135922330095,5415.0,11375.0
false,false,24,40,512,1,147.36221632773356,1000.0
490.0,2417.639
4854.038775510204,5939.0
10927.0,10255.0
15919.0,490.0,2314.542857142857,5043.0,11055.0
false,false,24,40,512,3,149.0979573579842,1000.0
526.0,2272.524
4555.406844106464,5687.0
11295.0,10295.0
18079.0,526.0,2180.3403041825095,5227.0,12239.0
false,false,24,40,512,5,151.42337976983646,1000.0
494.0,2261.256
4510.214574898785,5431.0
9583.0,8423.0
18015.0,494.0,2231.8967611336034,5351.0,10487.0
false,false,24,40,512,7,145.623998835008,1000.0
515.0,2389.003
4947.500970873786,5547.0
11559.0,9479.0
16575.0,515.0,2434.1728155339806,5839.0,11831.0
false,false,24,40,640,1,147.05882352941177,1000.0
507.0,2341.198
4699.1045364891515,5491.0
10311.0,9679.0
15823.0,507.0,2306.463510848126,5583.0,9591.0
false,false,24,40,640,3,145.6876456876457,1000.0
507.0,2425.319
4723.299802761341,5719.0
9911.0,10999.0
17519.0,507.0,2339.2603550295858,5367.0,12607.0
false,false,24,40,640,5,145.8151064450277,1000.0
519.0,2388.126
4514.030828516377,5715.0
9767.0,10991.0
13687.0,519.0,2157.115606936416,4687.0,7431.0
false,false,24,40,640,7,146.9723691945914,1000.0
472.0,2416.46
4640.328389830508,5743.0
9655.0,11351.0
16335.0,472.0,2239.326271186441,5131.0,9703.0
false,false,32,16,256,1,148.5663348685188,1000.0
500.0,2359.28
4539.898,5647.0
10183.0,9599.0
15167.0,500.0,2202.402,5371.0,8199.0
false,false,32,16,256,3,141.58289678606823,1000.0
518.0,2540.297
5025.225868725869,5939.0
10335.0,10023.0
15855.0,518.0,2384.8880308880307,5627.0,9463.0
false,false,32,16,256,5,142.836737608913,1000.0
482.0,2525.489
5114.2863070539415,6387.0
12559.0,11719.0
19167.0,482.0,2389.96887966805,5983.0,11431.0
false,false,32,16,256,7,148.63258026159335,1000.0
510.0,2297.702
4573.876470588235,5575.0
10095.0,9031.0
15935.0,510.0,2203.219607843137,5195.0,9047.0
false,false,32,16,384,1,148.3459427384661,1000.0
494.0,2372.474
4492.0546558704455,5547.0
9127.0,9503.0
15599.0,494.0,2148.497975708502,4599.0,8027.0
false,false,32,16,384,3,148.3679525222552,1000.0
497.0,2424.517
4621.390342052314,6591.0
10415.0,11767.0
21471.0,497.0,2183.0442655935612,5411.0,9447.0
false,false,32,16,384,5,151.26304643775526,1000.0
494.0,2258.979
4676.736842105263,5243.0
9527.0,8303.0
17183.0,494.0,2238.417004048583,4739.0,10503.0
false,false,32,16,384,7,149.20919128618323,1000.0
498.0,2341.425
4510.056224899598,5603.0
8999.0,9583.0
14175.0,498.0,2140.7710843373493,4687.0,9167.0
false,false,32,16,512,1,145.49687181725594,1000.0
521.0,2417.275
4611.184261036468,6127.0
10351.0,9279.0
15871.0,521.0,2178.9769673704413,5235.0,8215.0
false,false,32,16,512,3,146.75667742882302,1000.0
510.0,2392.017
4689.525490196079,5731.0
11031.0,8607.0
15335.0,510.0,2286.086274509804,5411.0,10623.0
false,false,32,16,512,5,143.45144168698894,1000.0
501.0,2515.555
4894.560878243513,5779.0
10623.0,9239.0
14695.0,501.0,2337.1616766467064,5627.0,10103.0
false,false,32,16,512,7,144.88554042306578,1000.0
516.0,2426.078
4792.4631782945735,5931.0
10687.0,10631.0
18095.0,516.0,2244.282945736434,5543.0,9671.0
false,false,32,16,640,1,151.53811183512653,1000.0
492.0,2308.185
4446.554878048781,5423.0
9647.0,8647.0
13423.0,492.0,2086.8211382113823,4387.0,7379.0
false,false,32,16,640,3,147.77597162701346,1000.0
508.0,2351.205
4572.761811023622,5575.0
9535.0,9543.0
14511.0,508.0,2213.183070866142,5839.0,7627.0
false,false,32,16,640,5,147.64506127270042,1000.0
531.0,2287.992
4646.613935969868,5539.0
10591.0,9159.0
15119.0,531.0,2215.129943502825,5223.0,9343.0
false,false,32,16,640,7,149.54389113204726,1000.0
494.0,2317.6
4487.31983805668,5971.0
10575.0,10159.0
14695.0,494.0,2165.5991902834007,5047.0,9671.0
false,false,32,24,256,1,146.00671630895022,1000.0
510.0,2417.087
4782.239215686274,5667.0
10175.0,9535.0
14727.0,510.0,2300.5313725490196,5235.0,8607.0
false,false,32,24,256,3,144.9905756125852,1000.0
492.0,2449.022
4956.985772357723,5643.0
10903.0,10655.0
15207.0,492.0,2391.441056910569,5739.0,10575.0
false,false,32,24,256,5,148.94250819183796,1000.0
478.0,2378.367
4557.194560669456,5663.0
9999.0,10407.0
15351.0,478.0,2176.845188284519,4975.0,7523.0
false,false,32,24,256,7,147.95088030773783,1000.0
461.0,2400.983
4846.9088937093275,5907.0
9943.0,10055.0
17119.0,461.0,2341.462039045553,5251.0,8767.0
false,false,32,24,384,1,151.03458692040476,1000.0
479.0,2333.314
4546.382045929019,5499.0
9399.0,9271.0
12687.0,479.0,2173.0334029227556,5383.0,8231.0
false,false,32,24,384,3,146.84287812041117,1000.0
509.0,2382.295
4692.8880157170925,5731.0
10063.0,9367.0
15391.0,509.0,2241.0726915520627,4907.0,8287.0
false,false,32,24,384,5,144.9905756125852,1000.0
518.0,2505.455
4735.081081081081,6255.0
10343.0,10095.0
15679.0,518.0,2203.530888030888,4711.0,8343.0
false,false,32,24,384,7,143.74011786689664,1000.0
503.0,2439.503
4772.2982107355865,6311.0
10439.0,10623.0
14895.0,503.0,2339.4155069582507,5631.0,8599.0
false,false,32,24,512,1,149.2537313432836,1000.0
475.0,2337.695
4751.077894736842,5807.0
10431.0,10183.0
14231.0,475.0,2325.004210526316,5843.0,8647.0
false,false,32,24,512,3,144.65499783017503,1000.0
520.0,2476.586
4728.332692307692,6039.0
10119.0,11671.0
16783.0,520.0,2216.9307692307693,5203.0,8727.0
false,false,32,24,512,5,148.14814814814815,1000.0
495.0,2357.838
4759.751515151515,5411.0
10039.0,8695.0
14575.0,495.0,2250.9959595959594,4983.0,9879.0
false,false,32,24,512,7,148.01657785671995,1000.0
510.0,2346.947
4604.572549019608,5671.0
9775.0,8615.0
16223.0,510.0,2186.1470588235293,5103.0,8623.0
false,false,32,24,640,1,144.6968600781363,1000.0
473.0,2521.657
5021.224101479916,6115.0
10431.0,9151.0
15351.0,473.0,2334.5137420718816,5267.0,6915.0
false,false,32,24,640,3,148.92032762472078,1000.0
478.0,2332.958
4550.451882845188,5655.0
9279.0,8359.0
15143.0,478.0,2207.671548117155,5055.0,9295.0
false,false,32,24,640,5,146.37002341920376,1000.0
517.0,2321.952
4818.497098646035,5459.0
10191.0,8703.0
15487.0,517.0,2372.9342359767893,5931.0,10911.0
false,false,32,24,640,7,145.09576320371445,1000.0
510.0,2459.147
4775.617647058823,6047.0
10887.0,9975.0
13239.0,510.0,2262.0607843137254,5479.0,8035.0
false,false,32,32,256,1,146.13473622680112,1000.0
506.0,2344.546
4962.887351778656,5407.0
11695.0,8663.0
16703.0,506.0,2398.288537549407,6835.0,10791.0
false,false,32,32,256,3,152.4390243902439,1000.0
514.0,2187.499
4386.735408560311,5155.0
9007.0,9039.0
14335.0,514.0,2162.192607003891,4935.0,9919.0
false,false,32,32,256,5,147.03720041170416,1000.0
479.0,2440.565
4806.517745302714,5743.0
10535.0,8967.0
16247.0,479.0,2313.855949895616,5407.0,11127.0
false,false,32,32,256,7,143.41029685931449,1000.0
538.0,2430.419
4791.908921933085,5655.0
10071.0,9463.0
17263.0,538.0,2283.546468401487,5267.0,11679.0
false,false,32,32,384,1,152.29972586049345,1000.0
492.0,2227.006
4456.014227642277,5391.0
9503.0,8231.0
12903.0,492.0,2146.4227642276423,4887.0,9287.0
false,false,32,32,384,3,146.43432420559378,1000.0
497.0,2365.009
4724.7585513078475,5499.0
10215.0,7971.0
