false,false,16,16,256,1,134.661998384056,,,,,,,,
false,false,16,16,256,3,128.5512276642242,,,,,,,,
false,false,16,16,256,5,131.49243918474687,,,,,,,,
false,false,16,16,256,7,132.1003963011889,,,,,,,,
false,false,16,16,384,1,128.8659793814433,,,,,,,,
false,false,16,16,384,3,128.5512276642242,,,,,,,,
false,false,16,16,384,5,127.7139208173691,,,,,,,,
false,false,16,16,384,7,128.51818532322324,,,,,,,,
false,false,16,16,512,1,130.97576948264572,,,,,,,,
false,false,16,16,512,3,132.7668613913967,,,,,,,,
false,false,16,16,512,5,128.12299807815504,,,,,,,,
false,false,16,16,512,7,129.65123816932453,,,,,,,,
false,false,16,16,640,1,131.97835554968984,,,,,,,,
false,false,16,16,640,3,129.87012987012986,,,,,,,,
false,false,16,16,640,5,132.43279035889287,,,,,,,,
false,false,16,16,640,7,129.90387113535982,,,,,,,,
false,false,16,24,256,1,123.83900928792569,,,,,,,,
false,false,16,24,256,3,130.7702366941284,,,,,,,,
false,false,16,24,256,5,128.83277505797474,,,,,,,,
false,false,16,24,256,7,127.66500702157539,,,,,,,,
false,false,16,24,384,1,126.806999746386,,,,,,,,
false,false,16,24,384,3,128.71669455528382,,,,,,,,
false,false,16,24,384,5,128.98232942086935,,,,,,,,
false,false,16,24,384,7,129.55045990413265,,,,,,,,
false,false,16,24,512,1,129.5001295001295,,,,,,,,
false,false,16,24,512,3,129.09888974954816,,,,,,,,
false,false,16,24,512,5,132.6963906581741,,,,,,,,
false,false,16,24,512,7,131.9609395618897,,,,,,,,
false,false,16,24,640,1,126.40626975097965,,,,,,,,
false,false,16,24,640,3,131.56163662675965,,,,,,,,
false,false,16,24,640,5,132.1353065539112,,,,,,,,
false,false,16,24,640,7,127.2264631043257,,,,,,,,
false,false,16,32,256,1,130.4631441617743,,,,,,,,
false,false,16,32,256,3,133.88673182487616,,,,,,,,
false,false,16,32,256,5,128.5842870001286,,,,,,,,
false,false,16,32,256,7,131.3887793982394,,,,,,,,
false,false,16,32,384,1,133.54700854700855,,,,,,,,
false,false,16,32,384,3,129.44983818770226,,,,,,,,
false,false,16,32,384,5,127.69761205465458,,,,,,,,
false,false,16,32,384,7,135.00742540839747,,,,,,,,
false,false,16,32,512,1,129.39958592132504,,,,,,,,
false,false,16,32,512,3,131.19916032537392,,,,,,,,
false,false,16,32,512,5,131.1131506490101,,,,,,,,
false,false,16,32,512,7,128.61736334405145,,,,,,,,
false,false,16,32,640,1,134.15615776764153,,,,,,,,
false,false,16,32,640,3,132.43279035889287,,,,,,,,
false,false,16,32,640,5,131.2163758037003,,,,,,,,
false,false,16,32,640,7,129.3828438349075,,,,,,,,
false,false,16,40,256,1,131.9609395618897,,,,,,,,
false,false,16,40,256,3,126.35835228708618,,,,,,,,
false,false,16,40,256,5,132.6435866825839,,,,,,,,
false,false,16,40,256,7,132.29263130043657,,,,,,,,
false,false,16,40,384,1,128.71669455528382,,,,,,,,
false,false,16,40,384,3,129.71851083149565,,,,,,,,
false,false,16,40,384,5,128.40267077555214,,,,,,,,
false,false,16,40,384,7,129.78585334198573,,,,,,,,
false,false,16,40,512,1,133.38668800853674,,,,,,,,
false,false,16,40,512,3,133.19126265316996,,,,,,,,
false,false,16,40,512,5,126.806999746386,,,,,,,,
false,false,16,40,512,7,133.44008540165467,,,,,,,,
false,false,16,40,640,1,129.80269989615783,,,,,,,,
false,false,16,40,640,3,129.0489095367144,,,,,,,,
false,false,16,40,640,5,128.8659793814433,,,,,,,,
false,false,16,40,640,7,131.9609395618897,,,,,,,,
false,false,24,16,256,1,129.80269989615783,,,,,,,,
false,false,24,16,256,3,132.80212483399734,,,,,,,,
false,false,24,16,256,5,132.1003963011889,,,,,,,,
false,false,24,16,256,7,128.0737704918033,,,,,,,,
false,false,24,16,384,1,131.76966662274344,,,,,,,,
false,false,24,16,384,3,129.3828438349075,,,,,,,,
false,false,24,16,384,5,129.71851083149565,,,,,,,,
false,false,24,16,384,7,132.55567338282077,,,,,,,,
false,false,24,16,512,1,128.05736970162633,,,,,,,,
false,false,24,16,512,3,128.2051282051282,,,,,,,,
